ms,0_torque,0_accel,0_vel,0_pos,0_output,0_p,0_i,0_d,1_torque,1_accel,1_vel,1_pos,1_output,1_p,1_i,1_d
4018,0.002973638,0.033904612,4.6105043E-4,0.48877895,5.574436E-4,0.011221051,-0.00800962,-4.470348E-4,0.0014867802,0.016951865,2.3100642E-4,0.24438992,2.7871446E-4,0.0056100786,-0.004004349,-2.235174E-4
4019,0.0029683872,0.033844747,4.9492513E-4,0.48877943,5.564535E-4,0.011220574,-0.007998399,-4.7683713E-4,0.0014841544,0.016921924,2.479433E-4,0.24439016,2.7821935E-4,0.00560984,-0.003998739,-2.3841856E-4
4020,0.0029631148,0.03378463,5.287398E-4,0.48877993,5.554593E-4,0.011220068,-0.00798718,-5.066395E-4,0.0014815179,0.016891865,2.648502E-4,0.24439041,2.777222E-4,0.005609587,-0.00399313,-2.5331974E-4
4021,0.0029578207,0.033724267,5.624943E-4,0.48878047,5.544611E-4,0.011219531,-0.00797596,-5.364418E-4,0.0014788706,0.01686168,2.81727E-4,0.24439068,2.7722307E-4,0.0056093186,-0.0039875205,-2.682209E-4
4022,0.0029525051,0.03366366,5.9618824E-4,0.48878103,5.5345875E-4,0.011218965,-0.007964741,-5.662441E-4,0.0014762128,0.016831378,2.9857352E-4,0.24439096,2.7672184E-4,0.0056090355,-0.0039819116,-2.8312206E-4
4023,0.0029471677,0.033602808,6.298215E-4,0.48878166,5.5024313E-4,0.011218339,-0.007953523,-6.258487E-4,0.0014735437,0.016800946,3.1538968E-4,0.24439128,2.751139E-4,0.0056087226,-0.0039763027,-3.1292436E-4
4024,0.0029300447,0.033407573,6.633267E-4,0.48878232,5.492287E-4,0.011217684,-0.007942305,-6.5565103E-4,0.0014649815,0.01670332,3.3214182E-4,0.2443916,2.746067E-4,0.0056083947,-0.0039706943,-3.2782552E-4
4025,0.0029246425,0.03334598,6.967035E-4,0.488783,5.482102E-4,0.011216998,-0.007931088,-6.8545336E-4,0.0014622806,0.016672527,3.4882975E-4,0.24439195,2.740974E-4,0.005608052,-0.0039650863,-3.4272668E-4
4026,0.0029192194,0.033284146,7.3001854E-4,0.48878372,5.4718764E-4,0.011216283,-0.007919872,-7.152557E-4,0.0014595686,0.016641606,3.654868E-4,0.2443923,2.73586E-4,0.0056076944,-0.003959479,-3.5762784E-4
4027,0.0029137742,0.033222064,7.6327164E-4,0.48878446,5.4616097E-4,0.011215538,-0.007908656,-7.45058E-4,0.0014568454,0.016610555,3.821129E-4,0.24439268,2.7307268E-4,0.005607322,-0.0039538713,-3.72529E-4
4028,0.0029083071,0.03315973,7.964625E-4,0.48878524,5.451303E-4,0.011214763,-0.007897441,-7.748603E-4,0.001454112,0.01657939,3.9870787E-4,0.24439307,2.7255728E-4,0.0056069344,-0.0039482643,-3.8743016E-4
4029,0.0029028188,0.03309715,8.2959095E-4,0.48878604,5.440955E-4,0.011213958,-0.007886227,-8.0466265E-4,0.0014513675,0.016548099,4.152716E-4,0.24439347,2.7203985E-4,0.005606532,-0.0039426577,-4.0233132E-4
4030,0.0028973087,0.03303433,8.626567E-4,0.48878688,5.430566E-4,0.011213124,-0.007875014,-8.3446497E-4,0.0014486122,0.016516684,4.3180402E-4,0.24439389,2.7152032E-4,0.005606115,-0.0039370516,-4.1723248E-4
4031,0.0028917762,0.032971248,8.956595E-4,0.48878774,5.420137E-4,0.0112122595,-0.007863802,-8.642673E-4,0.0014458457,0.01648514,4.4830493E-4,0.24439433,2.6989408E-4,0.005605668,-0.003931446,-4.470348E-4
4032,0.0028862227,0.03290793,9.285991E-4,0.48878866,5.3875713E-4,0.011211336,-0.007852591,-9.2387194E-4,0.0014371859,0.016386403,4.647407E-4,0.2443948,2.693685E-4,0.005605206,-0.003925841,-4.6193597E-4
4033,0.0028688817,0.03271021,9.614082E-4,0.48878962,5.3770194E-4,0.011210382,-0.00784138,-9.5367426E-4,0.0014343873,0.016354494,4.8111114E-4,0.24439527,2.6884084E-4,0.005604729,-0.003920236,-4.7683713E-4
4034,0.0028632628,0.032646146,9.940864E-4,0.4887906,5.366426E-4,0.0112093985,-0.007830171,-9.834766E-4,0.0014315775,0.016322458,4.974496E-4,0.24439576,2.6831115E-4,0.0056042373,-0.003914632,-4.917383E-4
4035,0.0028576218,0.03258183,0.0010267004,0.4887916,5.355793E-4,0.011208385,-0.007818962,-0.001013279,0.0014287569,0.016290298,5.1375595E-4,0.24439627,2.6777943E-4,0.0056037307,-0.003909028,-5.066395E-4
4036,0.0028519596,0.03251727,0.00105925,0.48879266,5.3451175E-4,0.011207342,-0.007807755,-0.0010430813,0.0014259254,0.016258014,5.300301E-4,0.24439679,2.672456E-4,0.005603209,-0.0039034248,-5.2154064E-4
4037,0.002846275,0.032452457,0.0010917349,0.48879373,5.3344015E-4,0.011206269,-0.007796549,-0.0010728836,0.0014230827,0.016225602,5.462719E-4,0.24439733,2.6670974E-4,0.0056026727,-0.0038978222,-5.364418E-4
4038,0.0028405688,0.032387394,0.0011241548,0.48879483,5.323644E-4,0.011205167,-0.0077853436,-0.0011026859,0.0014202293,0.01619307,5.6248123E-4,0.24439788,2.6617182E-4,0.0056021214,-0.00389222,-5.5134296E-4
4039,0.0028348404,0.032322083,0.0011565095,0.48879597,5.312846E-4,0.011204034,-0.0077741398,-0.0011324883,0.0014173648,0.016160408,5.7865796E-4,0.24439844,2.656318E-4,0.005601555,-0.0038866187,-5.662441E-4
4040,0.0028290907,0.032256525,0.0011887988,0.48879713,5.302006E-4,0.011202872,-0.007762937,-0.0011622906,0.0014144892,0.016127622,5.9480197E-4,0.24439903,2.6508974E-4,0.005600974,-0.0038810177,-5.811453E-4
4041,0.002823318,0.032190703,0.0012210225,0.48879832,5.2911247E-4,0.01120168,-0.0077517354,-0.0011920929,0.0014116028,0.016094713,6.1091315E-4,0.24439962,2.6454564E-4,0.005600378,-0.0038754174,-5.9604645E-4
4042,0.002817524,0.032124642,0.0012531801,0.48879957,5.258108E-4,0.011200428,-0.007740535,-0.0012516974,0.0014087056,0.016061679,6.269913E-4,0.24440025,2.6289475E-4,0.005599752,-0.0038698176,-6.258487E-4
4043,0.0027999426,0.031924184,0.0012852045,0.48880085,5.2471046E-4,0.0111991465,-0.0077293357,-0.0012814997,0.0013999145,0.015961446,6.430029E-4,0.24440089,2.6234452E-4,0.0055991113,-0.0038642185,-6.407499E-4
4044,0.002794083,0.031857375,0.0013170954,0.48880216,5.2360585E-4,0.011197835,-0.007718138,-0.0013113021,0.0013969844,0.015928037,6.589477E-4,0.24440154,2.6179221E-4,0.0055984557,-0.00385862,-6.5565103E-4
4045,0.002788201,0.031790312,0.0013489192,0.4888035,5.224972E-4,0.011196494,-0.0077069416,-0.0013411044,0.0013940436,0.015894506,6.74859E-4,0.24440221,2.612378E-4,0.005597785,-0.0038530224,-6.705522E-4
4046,0.0027822978,0.031723004,0.0013806759,0.48880488,5.2138435E-4,0.011195123,-0.0076957466,-0.0013709067,0.0013910912,0.015860844,6.9073663E-4,0.2444029,2.6068132E-4,0.0055970997,-0.0038474253,-6.8545336E-4
4047,0.0027763715,0.031655435,0.0014123651,0.48880628,5.202673E-4,0.0111937225,-0.007684553,-0.001400709,0.0013881279,0.015827058,7.065806E-4,0.2444036,2.601228E-4,0.0055963993,-0.003841829,-7.003545E-4
4048,0.0027704232,0.031587612,0.0014439867,0.4888077,5.191462E-4,0.011192292,-0.007673361,-0.0014305114,0.0013851539,0.015793148,7.223907E-4,0.24440432,2.5956213E-4,0.005595684,-0.0038362334,-7.152557E-4
4049,0.0027644534,0.031519547,0.0014755402,0.48880917,5.180209E-4,0.011190832,-0.00766217,-0.0014603137,0.0013821683,0.015759107,7.3816685E-4,0.24440505,2.5899947E-4,0.005594954,-0.0038306385,-7.3015684E-4
4050,0.0027584613,0.031451225,0.0015070256,0.48881066,5.168914E-4,0.011189342,-0.0076509807,-0.001490116,0.0013791722,0.015724948,7.539089E-4,0.24440579,2.5843465E-4,0.005594209,-0.0038250443,-7.45058E-4
4051,0.0027524468,0.03138265,0.0015384424,0.48881218,5.1575777E-4,0.011187822,-0.0076397927,-0.0015199183,0.0013761645,0.015690655,7.696167E-4,0.24440655,2.5786782E-4,0.005593449,-0.0038194507,-7.5995916E-4
4052,0.0027464102,0.031313825,0.0015697906,0.48881373,5.146199E-4,0.011186272,-0.0076286066,-0.0015497206,0.0013731461,0.015656238,7.8529015E-4,0.24440733,2.5729885E-4,0.005592674,-0.0038138581,-7.748603E-4
4053,0.002740351,0.031244738,0.0016010699,0.4888153,5.1347795E-4,0.011184692,-0.007617422,-0.001579523,0.0013701164,0.015621695,8.009291E-4,0.24440812,2.567278E-4,0.0055918843,-0.0038082663,-7.897615E-4
4054,0.00273427,0.031175403,0.00163228,0.48881692,5.1233184E-4,0.011183083,-0.007606239,-0.0016093253,0.0013670755,0.015587023,8.1653346E-4,0.24440892,2.5615466E-4,0.0055910796,-0.003802675,-8.0466265E-4
4055,0.002728167,0.03110582,0.0016634206,0.48881856,5.111815E-4,0.011181444,-0.0075950576,-0.0016391276,0.0013640235,0.015552226,8.321031E-4,0.24440974,2.5557948E-4,0.00559026,-0.0037970848,-8.195638E-4
4056,0.0027220412,0.031035975,0.0016944915,0.48882023,5.1002693E-4,0.011179775,-0.007583878,-0.0016689299,0.0013609607,0.015517304,8.476378E-4,0.24441057,2.5500217E-4,0.0055894256,-0.0037914955,-8.3446497E-4
4057,0.0027158933,0.030965878,0.0017254924,0.48882192,5.088683E-4,0.011178076,-0.0075727,-0.0016987323,0.0013578866,0.015482254,8.631376E-4,0.24441142,2.5442272E-4,0.005588576,-0.0037859068,-8.4936613E-4
4058,0.0027097238,0.030895535,0.0017564232,0.48882365,5.077054E-4,0.011176348,-0.0075615235,-0.0017285346,0.001354801,0.015447074,8.7860227E-4,0.24441229,2.5384128E-4,0.005587712,-0.0037803191,-8.642673E-4
4059,0.002703531,0.030824926,0.0017872833,0.4888254,5.0653826E-4,0.011174589,-0.007550349,-0.0017583369,0.0013517048,0.015411772,8.9403166E-4,0.24441317,2.5325766E-4,0.0055868328,-0.0037747324,-8.7916845E-4
4060,0.002697316,0.030754065,0.0018180729,0.4888272,5.05367E-4,0.011172801,-0.0075391764,-0.0017881392,0.001348597,0.015376337,9.094257E-4,0.24441408,2.5156725E-4,0.005585924,-0.0037691465,-9.089708E-4
4061,0.0026910792,0.030682955,0.0018487914,0.48882905,5.019821E-4,0.0111709535,-0.0075280056,-0.0018477439,0.0013395956,0.015273706,9.2475076E-4,0.244415,2.5097743E-4,0.005585,-0.0037635616,-9.2387194E-4
4062,0.0026730548,0.030477446,0.0018793716,0.48883092,5.007984E-4,0.011169076,-0.0075168367,-0.0018775462,0.0013364548,0.015237895,9.400066E-4,0.24441594,2.5038552E-4,0.005584061,-0.0037579776,-9.387731E-4
4063,0.0026667514,0.030405575,0.0019098131,0.48883283,4.9961056E-4,0.011167169,-0.0075056697,-0.0019073485,0.0013333028,0.015201957,9.552265E-4,0.24441689,2.4979154E-4,0.0055831075,-0.0037523946,-9.5367426E-4
4064,0.002660426,0.030333456,0.0019401826,0.48883477,4.984184E-4,0.0111652315,-0.0074945046,-0.0019371508,0.0013301399,0.015165894,9.704104E-4,0.24441786,2.491954E-4,0.005582139,-0.0037468125,-9.685754E-4
4065,0.002654078,0.030261077,0.00197048,0.48883674,4.9722206E-4,0.0111632645,-0.0074833413,-0.0019669533,0.0013269655,0.0151297,9.855583E-4,0.24441884,2.485972E-4,0.0055811554,-0.0037412313,-9.834766E-4
4066,0.0026477075,0.030188441,0.0020007046,0.48883873,4.960215E-4,0.011161268,-0.00747218,-0.0019967556,0.00132378,0.015093381,0.0010006698,0.24441984,2.479969E-4,0.005580157,-0.003735651,-9.983778E-4
4067,0.0026413142,0.030115547,0.0020308567,0.48884076,4.9481675E-4,0.011159241,-0.0074610207,-0.002026558,0.0013205835,0.015056935,0.001015745,0.24442086,2.4739443E-4,0.0055791438,-0.003730072,-0.001013279
4068,0.002634899,0.030042402,0.0020609356,0.48884282,4.936077E-4,0.011157185,-0.0074498635,-0.0020563602,0.0013173753,0.015020356,0.0010307836,0.24442188,2.467899E-4,0.0055781156,-0.0037244938,-0.0010281801
4069,0.002628461,0.029969,0.0020909414,0.4888449,4.923944E-4,0.011155099,-0.0074387086,-0.0020861626,0.0013141561,0.014983651,0.0010457856,0.24442293,2.4618322E-4,0.0055770725,-0.0037189168,-0.0010430813
4070,0.002622,0.029895332,0.0021208737,0.48884702,4.91177E-4,0.011152983,-0.0074275555,-0.002115965,0.0013109256,0.014946817,0.0010607508,0.24442399,2.4557443E-4,0.0055760145,-0.0037133407,-0.0010579824
4071,0.0026155175,0.02982142,0.002150732,0.48884916,4.8995524E-4,0.011150837,-0.007416405,-0.0021457672,0.0013076838,0.014909855,0.0010756791,0.24442506,2.4496348E-4,0.0055749416,-0.0037077658,-0.0010728836
4072,0.0026090115,0.02974724,0.0021805165,0.48885134,4.887294E-4,0.011148661,-0.007405256,-0.0021755695,0.0013044305,0.014872763,0.0010905704,0.24442615,2.443505E-4,0.005573854,-0.0037021919,-0.0010877848
4073,0.002602484,0.029672816,0.0022102266,0.48885354,4.874991E-4,0.011146456,-0.0073941094,-0.0022053719,0.0013011664,0.014835546,0.0011054245,0.24442725,2.4373535E-4,0.005572751,-0.003696619,-0.0011026859
4074,0.0025959327,0.02959812,0.002239862,0.48885578,4.8626465E-4,0.011144221,-0.007382965,-0.0022351742,0.0012978908,0.014798199,0.0011202414,0.24442837,2.4311809E-4,0.0055716336,-0.0036910474,-0.0011175871
4075,0.002589359,0.029523168,0.0022694226,0.48885804,4.85026E-4,0.011141956,-0.0073718233,-0.0022649765,0.0012946038,0.0147607215,0.0011350209,0.2444295,2.4249867E-4,0.005570501,-0.003685477,-0.0011324883
4076,0.002582763,0.029447963,0.0022989083,0.48886034,4.8378302E-4,0.011139661,-0.0073606838,-0.0022947788,0.0012913054,0.014723114,0.0011497628,0.24443065,2.418771E-4,0.0055693537,-0.0036799076,-0.0011473894
4077,0.0025761444,0.029372498,0.0023283185,0.48886266,4.825358E-4,0.0111373365,-0.0073495465,-0.0023245811,0.0012879956,0.014685377,0.0011644671,0.24443181,2.412535E-4,0.0055681914,-0.0036743395,-0.0011622906
4078,0.002569503,0.029296774,0.002357653,0.48886502,4.8128428E-4,0.011134982,-0.0073384116,-0.0023543835,0.0012846749,0.014647514,0.0011791335,0.24443299,2.406277E-4,0.005567014,-0.0036687725,-0.0011771917
4079,0.0025628386,0.02922079,0.002386912,0.4888674,4.8002863E-4,0.011132598,-0.007327279,-0.0023841858,0.0012813425,0.014609519,0.0011937621,0.24443418,2.3999973E-4,0.005565822,-0.0036632067,-0.0011920929
