ms,current_thrust,0_ang_torque,0_ang_accel,0_ang_vel,0_ang_pos,0_output,0_p,0_i,0_d,1_ang_torque,1_ang_accel,1_ang_vel,1_ang_pos,1_output,1_p,1_i,1_d,0_lin_force,0_lin_accel,0_lin_vel,0_lin_pos,1_lin_force,1_lin_accel,1_lin_vel,1_lin_pos,2_lin_force,2_lin_accel,2_lin_vel,2_lin_pos,0_tvc,1_tvc
5974,15.0,-1.18039316E-4,-0.0013458523,7.704431E-4,0.08713551,-2.1703567E-5,1.3098866E-4,1.5379187E-4,-7.6740974E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3050549,1.3751895,7.53617,-3.0,0.0,0.0,0.0,0.0,5.6650486,5.969493,35.66337,48.7,-2.1703567E-5,0.0
5975,15.0,-1.15571485E-4,-0.0013177147,7.691113E-4,0.087136276,-2.1791555E-5,1.3022125E-4,1.539221E-4,-7.6740974E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3050652,1.3752004,7.537545,-3.0,0.0,0.0,0.0,0.0,5.6650486,5.969493,35.66934,48.7,-2.1791555E-5,0.0
5976,15.0,-1.1604003E-4,-0.0013230569,7.6779095E-4,0.08713704,-2.187963E-5,1.2945384E-4,1.5405155E-4,-7.6740974E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3050753,1.375211,7.5389204,-3.0,0.0,0.0,0.0,0.0,5.6650486,5.969493,35.67531,48.7,-2.187963E-5,0.0
5977,15.0,-1.1650903E-4,-0.0013284043,7.664652E-4,0.08713781,-2.1967793E-5,1.2868643E-4,1.5418023E-4,-7.6740974E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3050854,1.3752217,7.5402956,-3.0,0.0,0.0,0.0,0.0,5.6650476,5.9694915,35.68128,48.7,-2.1967793E-5,0.0
5978,15.0,-1.1697849E-4,-0.001333757,7.651341E-4,0.08713858,-2.2056043E-5,1.2791902E-4,1.5430816E-4,-7.6740974E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3050957,1.3752326,7.541671,-3.0,0.0,0.0,0.0,0.0,5.6650467,5.9694905,35.68725,48.7,-2.2056043E-5,0.0
5979,15.0,-1.1744843E-4,-0.0013391151,7.6379767E-4,0.087139346,-2.214438E-5,1.2715161E-4,1.5443531E-4,-7.6740974E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3051058,1.3752432,7.543046,-3.0,0.0,0.0,0.0,0.0,5.6650467,5.9694905,35.69322,48.7,-2.214438E-5,0.0
5980,15.0,-1.17918826E-4,-0.0013444785,7.6245586E-4,0.087140106,-2.1680462E-5,1.2639165E-4,1.5456171E-4,-7.5995916E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.305124,1.3752624,7.544421,-3.0,0.0,0.0,0.0,0.0,5.6650457,5.9694896,35.69919,48.7,-2.1680462E-5,0.0
5981,15.0,-1.15448456E-4,-0.001316312,7.6112547E-4,0.087140866,-2.1767974E-5,1.2563169E-4,1.5468734E-4,-7.5995916E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.305134,1.375273,7.5457964,-3.0,0.0,0.0,0.0,0.0,5.665045,5.9694886,35.70516,48.7,-2.1767974E-5,0.0
5982,15.0,-1.1591445E-4,-0.0013216251,7.598065E-4,0.087141626,-2.1855576E-5,1.2487173E-4,1.5481221E-4,-7.5995916E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3051441,1.3752835,7.5471716,-3.0,0.0,0.0,0.0,0.0,5.665045,5.9694886,35.71113,48.7,-2.1855576E-5,0.0
5983,15.0,-1.16380936E-4,-0.0013269439,7.584822E-4,0.087142386,-2.1943259E-5,1.2411177E-4,1.5493632E-4,-7.5995916E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3051542,1.3752942,7.548547,-3.0,0.0,0.0,0.0,0.0,5.665045,5.9694886,35.7171,48.7,-2.1943259E-5,0.0
5984,15.0,-1.1684784E-4,-0.0013322674,7.571526E-4,0.087143146,-2.2031032E-5,1.2335181E-4,1.5505968E-4,-7.5995916E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3051642,1.3753048,7.549922,-3.0,0.0,0.0,0.0,0.0,5.665044,5.9694877,35.72307,48.7,-2.2031032E-5,0.0
5985,15.0,-1.1731525E-4,-0.0013375966,7.558177E-4,0.087143905,-2.2118893E-5,1.2259185E-4,1.5518226E-4,-7.5995916E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3051742,1.3753153,7.551297,-3.0,0.0,0.0,0.0,0.0,5.665043,5.9694867,35.72904,48.7,-2.2118893E-5,0.0
5986,15.0,-1.1778311E-4,-0.0013429311,7.544774E-4,0.08714466,-2.1654498E-5,1.21839345E-4,1.5530411E-4,-7.525086E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3051925,1.3753345,7.5526724,-3.0,0.0,0.0,0.0,0.0,5.665043,5.9694867,35.73501,48.7,-2.1654498E-5,0.0
5987,15.0,-1.153102E-4,-0.0013147356,7.531486E-4,0.08714541,-2.1741525E-5,1.21086836E-4,1.554252E-4,-7.525086E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052024,1.375345,7.5540476,-3.0,0.0,0.0,0.0,0.0,5.665043,5.9694867,35.74098,48.7,-2.1741525E-5,0.0
5988,15.0,-1.1577362E-4,-0.0013200194,7.518312E-4,0.08714616,-2.1828648E-5,1.2033433E-4,1.5554552E-4,-7.525086E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052123,1.3753554,7.555423,-3.0,0.0,0.0,0.0,0.0,5.665042,5.9694858,35.74695,48.7,-2.1828648E-5,0.0
5989,15.0,-1.1623754E-4,-0.0013253089,7.5050857E-4,0.087146915,-2.191585E-5,1.1958182E-4,1.5566511E-4,-7.525086E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052224,1.3753661,7.556798,-3.0,0.0,0.0,0.0,0.0,5.665042,5.9694858,35.75292,48.7,-2.191585E-5,0.0
5990,15.0,-1.167019E-4,-0.0013306034,7.491806E-4,0.08714767,-2.200314E-5,1.1882931E-4,1.5578394E-4,-7.525086E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052322,1.3753763,7.558173,-3.0,0.0,0.0,0.0,0.0,5.665042,5.9694858,35.75889,48.7,-2.200314E-5,0.0
5991,15.0,-1.1716672E-4,-0.0013359031,7.4784737E-4,0.08714841,-2.153817E-5,1.1808425E-4,1.5590203E-4,-7.45058E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052503,1.3753954,7.5595484,-3.0,0.0,0.0,0.0,0.0,5.665041,5.969485,35.76486,48.7,-2.153817E-5,0.0
5992,15.0,-1.14690745E-4,-0.0013076727,7.465256E-4,0.08714916,-2.1624634E-5,1.17339194E-4,1.5601936E-4,-7.45058E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052602,1.3754059,7.5609236,-3.0,0.0,0.0,0.0,0.0,5.66504,5.969484,35.77083,48.7,-2.1624634E-5,0.0
5993,15.0,-1.1515117E-4,-0.0013129223,7.452153E-4,0.0871499,-2.1711177E-5,1.16594136E-4,1.5613595E-4,-7.45058E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.30527,1.3754162,7.562299,-3.0,0.0,0.0,0.0,0.0,5.66504,5.969484,35.7768,48.7,-2.1711177E-5,0.0
5994,15.0,-1.1561202E-4,-0.0013181769,7.438997E-4,0.08715065,-2.1797812E-5,1.1584908E-4,1.562518E-4,-7.45058E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052799,1.3754267,7.563674,-3.0,0.0,0.0,0.0,0.0,5.66504,5.969484,35.78277,48.7,-2.1797812E-5,0.0
5995,15.0,-1.16073345E-4,-0.0013234367,7.4257894E-4,0.08715139,-2.1884527E-5,1.1510402E-4,1.563669E-4,-7.45058E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052896,1.3754369,7.565049,-3.0,0.0,0.0,0.0,0.0,5.665039,5.969483,35.78874,48.7,-2.1884527E-5,0.0
5996,15.0,-1.165351E-4,-0.0013287016,7.4125285E-4,0.08715214,-2.1971326E-5,1.1435896E-4,1.5648127E-4,-7.45058E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052995,1.3754474,7.566425,-3.0,0.0,0.0,0.0,0.0,5.665038,5.9694815,35.79471,48.7,-2.1971326E-5,0.0
5997,15.0,-1.16997304E-4,-0.0013339715,7.399215E-4,0.087152876,-2.1505872E-5,1.13621354E-4,1.5659489E-4,-7.376074E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3053175,1.3754663,7.5678005,-3.0,0.0,0.0,0.0,0.0,5.665038,5.9694815,35.80068,48.7,-2.1505872E-5,0.0
5998,15.0,-1.1451876E-4,-0.0013057118,7.3860167E-4,0.08715361,-2.159184E-5,1.1288375E-4,1.5670777E-4,-7.376074E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3053272,1.3754765,7.569176,-3.0,0.0,0.0,0.0,0.0,5.665037,5.9694805,35.80665,48.7,-2.159184E-5,0.0
5999,15.0,-1.1497655E-4,-0.0013109314,7.3729333E-4,0.08715435,-2.1677897E-5,1.1214614E-4,1.5681992E-4,-7.376074E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.305337,1.3754867,7.570552,-3.0,0.0,0.0,0.0,0.0,5.665036,5.9694796,35.81262,48.7,-2.1677897E-5,0.0
6000,15.0,-1.154348E-4,-0.0013161562,7.3597976E-4,0.08715509,-2.1764034E-5,1.1140853E-4,1.5693133E-4,-7.376074E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3053466,1.375497,7.5719275,-3.0,0.0,0.0,0.0,0.0,5.665036,5.9694796,35.81859,48.7,-2.1764034E-5,0.0
6001,15.0,-1.1589348E-4,-0.0013213861,7.34661E-4,0.08715583,-2.1850257E-5,1.10670924E-4,1.57042E-4,-7.376074E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3053564,1.3755072,7.573303,-3.0,0.0,0.0,0.0,0.0,5.665036,5.9694796,35.82456,48.7,-2.1850257E-5,0.0
6002,15.0,-1.1635262E-4,-0.0013266209,7.33337E-4,0.087156564,-2.1936565E-5,1.0993332E-4,1.5715194E-4,-7.376074E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3053662,1.3755176,7.574679,-3.0,0.0,0.0,0.0,0.0,5.6650352,5.9694786,35.83053,48.7,-2.1936565E-5,0.0
6003,15.0,-1.16812196E-4,-0.0013318609,7.320078E-4,0.087157294,-2.1470612E-5,1.0920316E-4,1.5726114E-4,-7.3015684E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3053839,1.3755363,7.5760546,-3.0,0.0,0.0,0.0,0.0,5.6650343,5.9694777,35.8365,48.7,-2.1470612E-5,0.0
6004,15.0,-1.1433101E-4,-0.0013035712,7.306901E-4,0.087158024,-2.155609E-5,1.08473E-4,1.573696E-4,-7.3015684E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3053937,1.3755466,7.5774302,-3.0,0.0,0.0,0.0,0.0,5.6650343,5.9694777,35.84247,48.7,-2.155609E-5,0.0
6005,15.0,-1.1478618E-4,-0.0013087608,7.293839E-4,0.087158754,-2.1641648E-5,1.07742846E-4,1.5747735E-4,-7.3015684E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3054032,1.3755566,7.578806,-3.0,0.0,0.0,0.0,0.0,5.6650343,5.9694777,35.84844,48.7,-2.1641648E-5,0.0
6006,15.0,-1.15241775E-4,-0.0013139554,7.2807254E-4,0.087159485,-2.1727286E-5,1.0701269E-4,1.5758436E-4,-7.3015684E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3054129,1.3755668,7.5801816,-3.0,0.0,0.0,0.0,0.0,5.6650333,5.9694767,35.85441,48.7,-2.1727286E-5,0.0
6007,15.0,-1.15697796E-4,-0.0013191549,7.26756E-4,0.087160215,-2.1813012E-5,1.0628253E-4,1.5769065E-4,-7.3015684E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3054225,1.375577,7.5815573,-3.0,0.0,0.0,0.0,0.0,5.6650324,5.9694757,35.86038,48.7,-2.1813012E-5,0.0
6008,15.0,-1.1615429E-4,-0.0013243597,7.254342E-4,0.08716094,-2.1346477E-5,1.05559826E-4,1.5779621E-4,-7.2270626E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3054403,1.3755957,7.582933,-3.0,0.0,0.0,0.0,0.0,5.6650324,5.9694757,35.86635,48.7,-2.1346477E-5,0.0
6009,15.0,-1.13669994E-4,-0.0012960344,7.24124E-4,0.08716166,-2.143137E-5,1.0483712E-4,1.5790104E-4,-7.2270626E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.30545,1.3756058,7.5843086,-3.0,0.0,0.0,0.0,0.0,5.6650314,5.969475,35.87232,48.7,-2.143137E-5,0.0
6010,15.0,-1.1412204E-4,-0.0013011885,7.228254E-4,0.08716238,-2.1516345E-5,1.0411441E-4,1.5800516E-4,-7.2270626E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3054593,1.3756157,7.5856843,-3.0,0.0,0.0,0.0,0.0,5.6650305,5.969474,35.87829,48.7,-2.1516345E-5,0.0
6011,15.0,-1.14574534E-4,-0.0013063478,7.215216E-4,0.087163106,-2.1601398E-5,1.0339171E-4,1.5810855E-4,-7.2270626E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3054689,1.3756258,7.58706,-3.0,0.0,0.0,0.0,0.0,5.6650305,5.969474,35.88426,48.7,-2.1601398E-5,0.0
6012,15.0,-1.1502744E-4,-0.0013115116,7.202127E-4,0.08716383,-2.1686541E-5,1.02669E-4,1.5821122E-4,-7.2270626E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3054785,1.3756359,7.5884356,-3.0,0.0,0.0,0.0,0.0,5.6650305,5.969474,35.89023,48.7,-2.1686541E-5,0.0
6013,15.0,-1.1548083E-4,-0.001316681,7.188986E-4,0.08716455,-2.1771757E-5,1.01946294E-4,1.5831317E-4,-7.2270626E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.305488,1.3756459,7.5898113,-3.0,0.0,0.0,0.0,0.0,5.6650295,5.9694724,35.8962,48.7,-2.1771757E-5,0.0
6014,15.0,-1.159346E-4,-0.0013218549,7.175793E-4,0.08716527,-2.130472E-5,1.0123104E-4,1.584144E-4,-7.152557E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3055056,1.3756645,7.591187,-3.0,0.0,0.0,0.0,0.0,5.6650295,5.9694724,35.90217,48.7,-2.130472E-5,0.0
6015,15.0,-1.1344763E-4,-0.0012934991,7.1627164E-4,0.08716598,-2.1389103E-5,1.0051578E-4,1.5851491E-4,-7.152557E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.305515,1.3756745,7.5925627,-3.0,0.0,0.0,0.0,0.0,5.6650295,5.9694724,35.90814,48.7,-2.1389103E-5,0.0
6016,15.0,-1.13896975E-4,-0.0012986223,7.149756E-4,0.0871667,-2.1473574E-5,9.980053E-5,1.5861471E-4,-7.152557E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3055245,1.3756844,7.5939384,-3.0,0.0,0.0,0.0,0.0,5.6650295,5.9694724,35.91411,48.7,-2.1473574E-5,0.0
6017,15.0,-1.1434678E-4,-0.001303751,7.136744E-4,0.08716741,-2.155812E-5,9.908527E-5,1.587138E-4,-7.152557E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3055339,1.3756943,7.595314,-3.0,0.0,0.0,0.0,0.0,5.6650286,5.9694715,35.92008,48.7,-2.155812E-5,0.0
6018,15.0,-1.1479699E-4,-0.0013088841,7.123681E-4,0.08716813,-2.164275E-5,9.8370016E-5,1.5881217E-4,-7.152557E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3055433,1.3757042,7.5966897,-3.0,0.0,0.0,0.0,0.0,5.6650276,5.9694705,35.92605,48.7,-2.164275E-5,0.0
6019,15.0,-1.1524765E-4,-0.0013140223,7.1105664E-4,0.08716884,-2.1727465E-5,9.765476E-5,1.5890982E-4,-7.152557E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3055527,1.3757142,7.5980654,-3.0,0.0,0.0,0.0,0.0,5.6650276,5.9694705,35.93202,48.7,-2.1727465E-5,0.0
6020,15.0,-1.1569875E-4,-0.0013191657,7.0974004E-4,0.08716955,-2.1259915E-5,9.6946955E-5,1.5900677E-4,-7.078051E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3055704,1.3757328,7.599441,-3.0,0.0,0.0,0.0,0.0,5.6650267,5.9694695,35.93799,48.7,-2.1259915E-5,0.0
6021,15.0,-1.1320905E-4,-0.0012907789,7.084351E-4,0.08717026,-2.1343789E-5,9.623915E-5,1.5910302E-4,-7.078051E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3055795,1.3757424,7.6008167,-3.0,0.0,0.0,0.0,0.0,5.6650257,5.9694686,35.94396,48.7,-2.1343789E-5,0.0
6022,15.0,-1.13655675E-4,-0.0012958711,7.0714176E-4,0.087170966,-2.1427742E-5,9.5531344E-5,1.5919855E-4,-7.078051E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.305589,1.3757523,7.6021924,-3.0,0.0,0.0,0.0,0.0,5.6650257,5.9694686,35.94993,48.7,-2.1427742E-5,0.0
6023,15.0,-1.14102724E-4,-0.0013009683,7.058433E-4,0.087171674,-2.151178E-5,9.482354E-5,1.5929337E-4,-7.078051E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3055983,1.3757621,7.603568,-3.0,0.0,0.0,0.0,0.0,5.6650257,5.9694686,35.9559,48.7,-2.151178E-5,0.0
6024,15.0,-1.14550225E-4,-0.0013060706,7.045398E-4,0.08717238,-2.1595897E-5,9.4115734E-5,1.5938749E-4,-7.078051E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3056074,1.3757718,7.6049438,-3.0,0.0,0.0,0.0,0.0,5.6650257,5.9694686,35.96187,48.7,-2.1595897E-5,0.0
6025,15.0,-1.14998154E-4,-0.0013111777,7.032312E-4,0.08717308,-2.1127751E-5,9.341538E-5,1.594809E-4,-7.003545E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3056251,1.3757904,7.6063194,-3.0,0.0,0.0,0.0,0.0,5.665024,5.9694667,35.96784,48.7,-2.1127751E-5,0.0
6026,15.0,-1.1250527E-4,-0.0012827546,7.019342E-4,0.08717378,-2.1211028E-5,9.2715025E-5,1.5957361E-4,-7.003545E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3056343,1.3758,7.607695,-3.0,0.0,0.0,0.0,0.0,5.665024,5.9694667,35.97381,48.7,-2.1211028E-5,0.0
6027,15.0,-1.1294873E-4,-0.0012878107,7.0064893E-4,0.08717448,-2.1294389E-5,9.201467E-5,1.5966562E-4,-7.003545E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3056434,1.3758098,7.609071,-3.0,0.0,0.0,0.0,0.0,5.665024,5.9694667,35.97978,48.7,-2.1294389E-5,0.0
6028,15.0,-1.1339261E-4,-0.0012928718,6.993586E-4,0.08717518,-2.1377826E-5,9.1314316E-5,1.5975694E-4,-7.003545E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3056527,1.3758196,7.6104465,-3.0,0.0,0.0,0.0,0.0,5.665023,5.9694657,35.98575,48.7,-2.1377826E-5,0.0
6029,15.0,-1.13836926E-4,-0.0012979377,6.980632E-4,0.08717588,-2.1461343E-5,9.061396E-5,1.5984755E-4,-7.003545E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.305662,1.3758293,7.611822,-3.0,0.0,0.0,0.0,0.0,5.665022,5.969465,35.99172,48.7,-2.1461343E-5,0.0
6030,15.0,-1.1428165E-4,-0.0013030083,6.967627E-4,0.08717658,-2.154494E-5,8.991361E-5,1.5993747E-4,-7.003545E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3056711,1.3758389,7.613198,-3.0,0.0,0.0,0.0,0.0,5.665022,5.969465,35.99769,48.7,-2.154494E-5,0.0
6031,15.0,-1.14726805E-4,-0.0013080839,6.9545716E-4,0.08717728,-2.1076277E-5,8.92207E-5,1.6002668E-4,-6.9290394E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3056885,1.3758572,7.6145735,-3.0,0.0,0.0,0.0,0.0,5.665022,5.969465,36.00366,48.7,-2.1076277E-5,0.0
6032,15.0,-1.1223118E-4,-0.0012796294,6.941633E-4,0.08717797,-2.1159032E-5,8.85278E-5,1.6011522E-4,-6.9290394E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3056976,1.3758668,7.615949,-3.0,0.0,0.0,0.0,0.0,5.665021,5.9694633,36.00963,48.7,-2.1159032E-5,0.0
6033,15.0,-1.1267184E-4,-0.0012846538,6.928812E-4,0.08717866,-2.1241867E-5,8.7834895E-5,1.6020305E-4,-6.9290394E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3057067,1.3758764,7.617325,-3.0,0.0,0.0,0.0,0.0,5.66502,5.9694624,36.0156,48.7,-2.1241867E-5,0.0
6034,15.0,-1.1311294E-4,-0.001289683,6.9159403E-4,0.087179355,-2.1324784E-5,8.714199E-5,1.6029019E-4,-6.9290394E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3057159,1.3758861,7.6187005,-3.0,0.0,0.0,0.0,0.0,5.66502,5.9694624,36.02157,48.7,-2.1324784E-5,0.0
6035,15.0,-1.1355447E-4,-0.0012947173,6.903018E-4,0.08718005,-2.1407777E-5,8.644909E-5,1.6037664E-4,-6.9290394E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.305725,1.3758956,7.620076,-3.0,0.0,0.0,0.0,0.0,5.66502,5.9694624,36.02754,48.7,-2.1407777E-5,0.0
6036,15.0,-1.1399641E-4,-0.0012997561,6.890046E-4,0.08718074,-2.1490849E-5,8.575618E-5,1.604624E-4,-6.9290394E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3057342,1.3759053,7.621452,-3.0,0.0,0.0,0.0,0.0,5.665019,5.9694614,36.03351,48.7,-2.1490849E-5,0.0
6037,15.0,-1.14438764E-4,-0.0013047997,6.877023E-4,0.08718143,-2.102166E-5,8.507073E-5,1.6054747E-4,-6.8545336E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3057514,1.3759235,7.622828,-3.0,0.0,0.0,0.0,0.0,5.665018,5.9694605,36.03948,48.7,-2.102166E-5,0.0
6038,15.0,-1.1194034E-4,-0.0012763133,6.8641175E-4,0.08718211,-2.110389E-5,8.4385276E-5,1.6063185E-4,-6.8545336E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3057603,1.3759328,7.624204,-3.0,0.0,0.0,0.0,0.0,5.665018,5.9694605,36.04545,48.7,-2.110389E-5,0.0
6039,15.0,-1.1237821E-4,-0.0012813059,6.851329E-4,0.0871828,-2.1186199E-5,8.369982E-5,1.6071556E-4,-6.8545336E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3057693,1.3759423,7.6255803,-3.0,0.0,0.0,0.0,0.0,5.665018,5.9694605,36.05142,48.7,-2.1186199E-5,0.0
6040,15.0,-1.1281651E-4,-0.0012863033,6.838491E-4,0.08718348,-2.1268585E-5,8.301437E-5,1.6079858E-4,-6.8545336E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3057784,1.3759519,7.6269565,-3.0,0.0,0.0,0.0,0.0,5.665017,5.9694595,36.05739,48.7,-2.1268585E-5,0.0
6041,15.0,-1.13255206E-4,-0.0012913051,6.825603E-4,0.08718417,-2.135105E-5,8.2328916E-5,1.6088091E-4,-6.8545336E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3057873,1.3759613,7.6283326,-3.0,0.0,0.0,0.0,0.0,5.665016,5.9694586,36.06336,48.7,-2.135105E-5,0.0
6042,15.0,-1.1369435E-4,-0.0012963121,6.8126654E-4,0.087184854,-2.1433594E-5,8.164346E-5,1.6096255E-4,-6.8545336E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3057964,1.3759708,7.629709,-3.0,0.0,0.0,0.0,0.0,5.665016,5.9694586,36.06933,48.7,-2.1433594E-5,0.0
6043,15.0,-1.1413388E-4,-0.0013013235,6.799677E-4,0.08718553,-2.0963875E-5,8.096546E-5,1.6104351E-4,-6.780028E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3058134,1.3759888,7.631085,-3.0,0.0,0.0,0.0,0.0,5.665016,5.9694586,36.0753,48.7,-2.0963875E-5,0.0
6044,15.0,-1.1163263E-4,-0.0012728049,6.786806E-4,0.08718621,-2.1045573E-5,8.028746E-5,1.611238E-4,-6.780028E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3058224,1.3759983,7.632461,-3.0,0.0,0.0,0.0,0.0,5.665015,5.9694576,36.08127,48.7,-2.1045573E-5,0.0
6045,15.0,-1.12067675E-4,-0.0012777653,6.7740533E-4,0.08718689,-2.1127351E-5,7.9609454E-5,1.6120341E-4,-6.780028E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3058313,1.3760077,7.633837,-3.0,0.0,0.0,0.0,0.0,5.6650143,5.9694567,36.08724,48.7,-2.1127351E-5,0.0
6046,15.0,-1.1250314E-4,-0.0012827303,6.761251E-4,0.087187566,-2.1209205E-5,7.893145E-5,1.6128234E-4,-6.780028E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3058403,1.3760171,7.6352134,-3.0,0.0,0.0,0.0,0.0,5.6650143,5.9694567,36.09321,48.7,-2.1209205E-5,0.0
6047,15.0,-1.12939015E-4,-0.0012877,6.748399E-4,0.087188244,-2.1291136E-5,7.825345E-5,1.613606E-4,-6.780028E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3058491,1.3760264,7.6365895,-3.0,0.0,0.0,0.0,0.0,5.6650143,5.9694567,36.09918,48.7,-2.1291136E-5,0.0
6048,15.0,-1.13375296E-4,-0.0012926743,6.735497E-4,0.087188914,-2.0820802E-5,7.7582896E-5,1.6143818E-4,-6.705522E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3058662,1.3760445,7.6379657,-3.0,0.0,0.0,0.0,0.0,5.6650133,5.9694557,36.10515,48.7,-2.0820802E-5,0.0
6049,15.0,-1.1087077E-4,-0.0012641185,6.722713E-4,0.087189585,-2.0901889E-5,7.691234E-5,1.6151508E-4,-6.705522E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3058751,1.3760538,7.639342,-3.0,0.0,0.0,0.0,0.0,5.6650133,5.9694557,36.11112,48.7,-2.0901889E-5,0.0
