ms,pos_z,vel_z,accel_z
4716,-0.5294887,-1.4565451,3.4587383
4717,-0.5437084,-1.42197,3.4575138
4718,-0.55758244,-1.3874071,3.4562883
4719,-0.571111,-1.3528564,3.4550629
4720,-0.5842942,-1.318318,3.4538383
4721,-0.59713215,-1.2837919,3.4526129
4722,-0.6096249,-1.2492781,3.4513874
4723,-0.6217727,-1.2147764,3.450163
4724,-0.63357556,-1.180287,3.4489374
4725,-0.64503366,-1.1458099,3.447712
4726,-0.6561471,-1.111345,3.4464865
4727,-0.6669161,-1.0768924,3.445262
4728,-0.67734057,-1.042452,3.4440365
4729,-0.6874208,-1.0080239,3.442811
4730,-0.69715685,-0.973608,3.4415865
4731,-0.70654887,-0.9392044,3.440361
4732,-0.715597,-0.90481305,3.4391356
4733,-0.72430134,-0.8704339,3.43791
4734,-0.732662,-0.8360671,3.4366856
4735,-0.74067914,-0.80171245,3.43546
4736,-0.7483528,-0.7673701,3.4342346
4737,-0.75568324,-0.73304,3.43301
4738,-0.76267046,-0.6987221,3.4317846
4739,-0.76931465,-0.66441655,3.4305592
4740,-0.7756159,-0.6301232,3.4293346
4741,-0.7815743,-0.5958421,3.4281092
4742,-0.78719,-0.56157327,3.4268837
4743,-0.7924632,-0.5273167,3.4256582
4744,-0.7973939,-0.49307236,3.4244337
4745,-0.80198234,-0.45884028,3.4232082
4746,-0.8062285,-0.42462045,3.4219828
4747,-0.8101326,-0.39041287,3.4207582
4748,-0.8136948,-0.35621753,3.4195328
4749,-0.8169151,-0.32203445,3.4183073
4750,-0.81979376,-0.28786364,3.4170818
4751,-0.82233083,-0.25370508,3.4158573
4752,-0.8245264,-0.21955876,3.4146318
4753,-0.82638067,-0.1854247,3.4134064
4754,-0.8278937,-0.15130287,3.4121819
4755,-0.8290656,-0.11719331,3.4109564
4756,-0.82989657,-0.083096,3.409731
4757,-0.8303867,-0.049010932,3.4085064
4758,-0.83053607,-0.01493812,3.407281
4759,-0.83034486,0.019122437,3.4060555
4760,-0.8298131,0.053170737,3.40483
4761,-0.82894105,0.087206796,3.4036055
4762,-0.82772875,0.121230595,3.40238
4763,-0.82617635,0.15524215,3.4011545
4764,-0.82428396,0.18924144,3.39993
4765,-0.82205164,0.22322848,3.3987045
4766,-0.8194796,0.25720328,3.397479
4767,-0.8165679,0.29116583,3.3962536
4768,-0.81331676,0.32511613,3.395029
4769,-0.80972624,0.35905415,3.3938036
4770,-0.80579644,0.39297992,3.3925781
4771,-0.8015275,0.42689347,3.3913536
4772,-0.7969195,0.46079475,3.3901281
4773,-0.7919727,0.49468377,3.3889027
4774,-0.7866871,0.5285606,3.3876781
4775,-0.78106284,0.56242514,3.3864527
4776,-0.77510005,0.5962774,3.3852272
4777,-0.7687989,0.6301174,3.3840017
4778,-0.7621594,0.6639452,3.3827772
4779,-0.7551818,0.6977607,3.3815517
4780,-0.74786615,0.731564,3.3803263
4781,-0.7402126,0.765355,3.3791018
4782,-0.7322213,0.7991338,3.3778763
4783,-0.72389233,0.8329003,3.3766508
4784,-0.7152258,0.8666545,3.3754253
4785,-0.7062219,0.9003965,3.3742008
4786,-0.69688064,0.93412626,3.3729753
4787,-0.6872022,0.9678438,3.3717499
4788,-0.6771867,1.001549,3.3705254
4789,-0.6668343,1.035242,3.3693
4790,-0.6561451,1.0689228,3.3680744
4791,-0.6451192,1.1025913,3.36685
4792,-0.6337567,1.1362475,3.3656244
4793,-0.6220578,1.1698915,3.364399
4794,-0.61002254,1.2035232,3.3631735
4795,-0.5976511,1.2371427,3.361949
4796,-0.58494365,1.2707499,3.3607235
4797,-0.5719002,1.3043449,3.359498
4798,-0.5585209,1.3379276,3.3582735
4799,-0.54480594,1.3714981,3.357048
4800,-0.5307554,1.4050564,3.3558226
4801,-0.5163694,1.4386023,3.354597
4802,-0.50164807,1.472136,3.3533726
4803,-0.4865915,1.5056574,3.352147
4804,-0.4711998,1.5391667,3.3509216
4805,-0.45547318,1.5726637,3.349697
4806,-0.4394117,1.6061484,3.3484716
4807,-0.42301548,1.6396208,3.3472462
4808,-0.40628466,1.673081,3.3460217
4809,-0.38921937,1.706529,3.3447962
4810,-0.37181973,1.7399647,3.3435707
4811,-0.35408586,1.7733881,3.3423452
4812,-0.33601788,1.8067994,3.3411207
4813,-0.3176159,1.8401984,3.3398952
4814,-0.29888004,1.8735851,3.3386698
4815,-0.27981046,1.9069595,3.3374453
4816,-0.26040724,1.9403217,3.3362198
4817,-0.24067052,1.9736717,3.3349943
4818,-0.22060043,2.0070093,3.3337688
4819,-0.20019707,2.0403347,3.3325443
4820,-0.17946059,2.073648,3.3313189
4821,-0.15839109,2.1069489,3.3300934
4822,-0.13698871,2.1402376,3.3288689
4823,-0.115253575,2.173514,3.3276434
4824,-0.0931858,2.206778,3.326418
4825,-0.07078549,2.24003,3.3251934
4826,-0.048052795,2.2732697,3.323968
4827,-0.024987824,2.306497,3.3227425
4828,-0.001590699,2.3397124,3.321517
4829,0.022138454,2.3729153,3.3202925
4830,0.046199515,2.406106,3.319067
4831,0.07059236,2.4392843,3.3178415
4832,0.095316865,2.4724505,3.316617
4833,0.12037291,2.5056045,3.3153915
4834,0.14576037,2.538746,3.314166
4835,0.17147914,2.5718756,3.3129406
4836,0.19752906,2.6049926,3.311716
4837,0.22391003,2.6380975,3.3104906
4838,0.25062194,2.6711903,3.3092651
4839,0.27766466,2.7042706,3.3080406
4840,0.30503803,2.7373388,3.3068151
4841,0.33274198,2.7703946,3.3055897
4842,0.36077636,2.8034382,3.3043652
4843,0.38914105,2.8364697,3.3031397
4844,0.41783595,2.8694887,3.3019142
4845,0.4468609,2.9024956,3.3006887
4846,0.4762158,2.9354904,3.2994642
4847,0.50590056,2.9684727,3.2982388
4848,0.535915,3.001443,3.2970133
4849,0.566259,3.0344007,3.2957888
4850,0.5969325,3.0673463,3.2945633
4851,0.6279353,3.1002798,3.2933378
4852,0.6592673,3.133201,3.2921124
4853,0.6909284,3.1661098,3.2908878
4854,0.72291845,3.1990063,3.2896624
4855,0.75523734,3.2318907,3.288437
4856,0.78788495,3.2647629,3.2872124
4857,0.82086116,3.2976227,3.285987
4858,0.85416585,3.3304703,3.2847614
4859,0.8877989,3.3633058,3.283537
4860,0.9217602,3.396129,3.2823114
4861,0.9560496,3.4289398,3.281086
4862,0.990667,3.4617383,3.2798605
4863,1.0256122,3.4945247,3.278636
4864,1.0608852,3.527299,3.2774105
4865,1.0964859,3.5600607,3.276185
4866,1.132414,3.5928104,3.2749605
4867,1.1686695,3.6255476,3.273735
4868,1.2052522,3.6582727,3.2725096
4869,1.242162,3.6909857,3.271284
4870,1.2793988,3.7236862,3.2700596
4871,1.3169626,3.7563746,3.268834
4872,1.3548532,3.7890506,3.2676086
4873,1.3930703,3.8217144,3.2663841
4874,1.431614,3.854366,3.2651587
4875,1.4704841,3.8870053,3.2639332
4876,1.5096805,3.9196324,3.2627087
4877,1.549203,3.9522474,3.2614832
4878,1.5890515,3.98485,3.2602577
4879,1.6292259,4.0174403,3.2590322
4880,1.669726,4.0500183,3.2578077
4881,1.7105519,4.082584,3.2565823
4882,1.7517033,4.1151376,3.2553568
4883,1.7931801,4.147679,3.2541323
4884,1.8349822,4.1802077,3.2529068
4885,1.8771094,4.2127247,3.2516813
4886,1.9195617,4.2452292,3.2504559
4887,1.9623389,4.2777214,3.2492313
4888,2.005441,4.3102016,3.2480059
4889,2.0488677,4.3426695,3.2467804
4890,2.092619,4.375125,3.2455559
4891,2.1366947,4.4075685,3.2443304
4892,2.1810946,4.4399996,3.243105
4893,2.2258189,4.4724183,3.2418804
4894,2.270867,4.5048246,3.240655
4895,2.3162394,4.537219,3.2394295
4896,2.3619354,4.569601,3.238204
4897,2.4079552,4.6019707,3.2369795
4898,2.4542985,4.6343284,3.235754
4899,2.500965,4.6666737,3.2345285
4900,2.5479553,4.6990066,3.233304
4901,2.5952685,4.7313275,3.2320786
4902,2.6429048,4.763636,3.230853
4903,2.690864,4.7959323,3.2296276
4904,2.7391462,4.8282166,3.228403
4905,2.7877512,4.8604884,3.2271776
4906,2.8366787,4.892748,3.2259521
4907,2.8859286,4.924995,3.2247276
4908,2.9355009,4.95723,3.2235022
4909,2.9853954,4.989453,3.2222767
4910,3.035612,5.021663,3.2210522
4911,3.0861506,5.0538616,3.2198267
4912,3.137011,5.0860476,3.2186012
4913,3.1881933,5.1182213,3.2173758
4914,3.2396972,5.150383,3.2161512
4915,3.2915225,5.1825323,3.2149258
4916,3.3436692,5.214669,3.2137003
4917,3.396137,5.2467937,3.2124758
4918,3.448926,5.2789063,3.2112503
4919,3.502036,5.3110065,3.2100248
4920,3.5554671,5.3430943,3.2087994
4921,3.6092188,5.37517,3.2075748
4922,3.6632912,5.4072337,3.2063494
4923,3.7176676,5.437633,3.0399399
4924,3.7723312,5.466368,2.8735313
4925,3.8272657,5.493439,2.7071218
4926,3.8824542,5.5188465,2.5407133
4927,3.93788,5.5425897,2.3743038
4928,3.9935267,5.5646687,2.2078953
4929,4.0493774,5.5850835,2.0414858
4930,4.105416,5.603834,1.8750772
4931,4.161625,5.6209207,1.7086678
4932,4.2179885,5.6363435,1.5422592
4933,4.2744894,5.650102,1.3758497
4934,4.3311114,5.6621966,1.2094402
4935,4.387838,5.672627,1.0430317
4936,4.4446516,5.681393,0.8766222
4937,4.5015364,5.688495,0.71021366
4938,4.5584755,5.693933,0.54380417
4939,4.615453,5.697707,0.37739563
4940,4.672451,5.699817,0.21098614
4941,4.7294536,5.700263,0.044576645
4942,4.786444,5.6990447,-0.121831894
4943,4.8434057,5.696162,-0.28824043
4944,4.900322,5.6916156,-0.45464993
4945,4.957161,5.6838856,-0.7730074
4946,5.0138907,5.6729717,-1.0913639
4947,5.0704794,5.6588745,-1.4097214
4948,5.1268954,5.641594,-1.7280788
4949,5.183107,5.6211295,-2.0464358
4950,5.239082,5.5974817,-2.3647928
4951,5.2947884,5.57065,-2.6831503
4952,5.350195,5.540635,-3.0015073
4953,5.405269,5.5074363,-3.3198643
4954,5.4599795,5.471054,-3.6382217
4955,5.5142946,5.4314885,-3.9565787
4956,5.568182,5.388739,-4.2749357
4957,5.62161,5.3428063,-4.593293
4958,5.674547,5.2936897,-4.91165
4959,5.726978,5.2430434,-5.064619
4960,5.7788863,5.1908674,-5.2175875
4961,5.830258,5.1371617,-5.3705564
4962,5.8810773,5.0819263,-5.523525
4963,5.931329,5.0251613,-5.676494
4964,5.9809976,4.9668665,-5.8294625
4965,6.030068,4.907042,-5.9824314
4966,6.0785246,4.845688,-6.1354003
4967,6.126353,4.782804,-6.288369
4968,6.173537,4.7183905,-6.4413376
4969,6.2200613,4.652447,-6.5943065
4970,6.265911,4.5849743,-6.7472754
4971,6.311071,4.5159717,-6.9002438
4972,6.3555255,4.4454393,-7.0532126
4973,6.399259,4.3733773,-7.2061815
4974,6.442257,4.2997856,-7.35915
4975,6.4845037,4.224664,-7.512119
4976,6.525984,4.148013,-7.6650877
4977,6.5666823,4.0698323,-7.818056
4978,6.6065836,3.990122,-7.9710255
4979,6.6456723,3.9088821,-8.123994
4980,6.6839333,3.8261125,-8.276962
4981,6.7213516,3.7418132,-8.429932
4982,6.7579117,3.6559842,-8.5829
4983,6.793598,3.5686255,-8.735868
4984,6.8283954,3.479737,-8.888838
4985,6.8622885,3.389319,-9.041806
4986,6.8952622,3.2973711,-9.194775
4987,6.9273014,3.2038937,-9.347744
4988,6.95839,3.1088865,-9.500713
4989,6.988514,3.0123496,-9.653681
4990,7.017657,2.914283,-9.80665
4991,7.045819,2.8162165,-9.80665
4992,7.0730004,2.71815,-9.80665
4993,7.099201,2.6200833,-9.80665
4994,7.1244216,2.5220168,-9.80665
4995,7.148661,2.4239502,-9.80665
4996,7.17192,2.3258836,-9.80665
4997,7.194198,2.227817,-9.80665
4998,7.2154956,2.1297505,-9.80665
4999,7.235812,2.031684,-9.80665
5000,7.2551484,1.9336174,-9.80665
5001,7.273504,1.8355508,-9.80665
5002,7.290879,1.7374842,-9.80665
5003,7.307273,1.6394176,-9.80665
5004,7.322686,1.5413511,-9.80665
5005,7.337119,1.4432845,-9.80665
5006,7.350571,1.345218,-9.80665
5007,7.363043,1.2471514,-9.80665
5008,7.3745337,1.1490848,-9.80665
5009,7.3850436,1.0510182,-9.80665
5010,7.394573,0.9529517,-9.80665
5011,7.403122,0.8548852,-9.80665
5012,7.4106903,0.7568187,-9.80665
5013,7.417278,0.6587522,-9.80665
5014,7.4228845,0.5606857,-9.80665
5015,7.4275107,0.4626192,-9.80665
5016,7.431156,0.36455268,-9.80665
5017,7.433821,0.26648617,-9.80665
5018,7.4355054,0.16841966,-9.80665
5019,7.4362087,0.07035315,-9.80665
5020,7.4359317,-0.027713358,-9.80665
5021,7.434674,-0.12577987,-9.80665
5022,7.4324355,-0.22384638,-9.80665
5023,7.4292164,-0.32191288,-9.80665
5024,7.4250164,-0.4199794,-9.80665
5025,7.419836,-0.5180459,-9.80665
5026,7.413675,-0.6161124,-9.80665
5027,7.4065332,-0.7141789,-9.80665
5028,7.398411,-0.8122454,-9.80665
5029,7.3893075,-0.91031194,-9.80665
5030,7.379224,-1.0083785,-9.80665
5031,7.3681593,-1.1064451,-9.80665
5032,7.3561144,-1.2045116,-9.80665
5033,7.3430886,-1.3025782,-9.80665
5034,7.329082,-1.4006448,-9.80665
5035,7.314095,-1.4987113,-9.80665
5036,7.298127,-1.5967779,-9.80665
5037,7.281179,-1.6948445,-9.80665
5038,7.26325,-1.792911,-9.80665
5039,7.24434,-1.8909776,-9.80665
5040,7.2244496,-1.9890442,-9.80665
5041,7.2035785,-2.0871108,-9.80665
5042,7.181727,-2.1851773,-9.80665
5043,7.1588945,-2.283244,-9.80665
5044,7.1350813,-2.3813105,-9.80665
5045,7.1102877,-2.479377,-9.80665
5046,7.084513,-2.5774436,-9.80665
5047,7.057758,-2.6755102,-9.80665
5048,7.030022,-2.7735767,-9.80665
5049,7.0013056,-2.8716433,-9.80665
5050,6.9716086,-2.9697099,-9.80665
5051,6.940931,-3.0677764,-9.80665
5052,6.909272,-3.165843,-9.80665
5053,6.876633,-3.2639096,-9.80665
5054,6.8430133,-3.3619761,-9.80665
5055,6.808413,-3.4600427,-9.80665
5056,6.772832,-3.5581093,-9.80665
5057,6.73627,-3.6561759,-9.80665
5058,6.6987276,-3.7542424,-9.80665
5059,6.6602044,-3.852309,-9.80665
5060,6.620701,-3.9503756,-9.80665
5061,6.5802164,-4.048442,-9.80665
5062,6.538751,-4.146508,-9.80665
5063,6.4963055,-4.2445745,-9.80665
5064,6.452879,-4.342641,-9.80665
5065,6.408472,-4.440707,-9.80665
5066,6.3630843,-4.5387735,-9.80665
5067,6.3167157,-4.63684,-9.80665
5068,6.2693667,-4.734906,-9.80665
5069,6.221037,-4.8329725,-9.80665
5070,6.1717267,-4.931039,-9.80665
5071,6.1214356,-5.029105,-9.80665
5072,6.0701637,-5.1271715,-9.80665
5073,6.0179114,-5.225238,-9.80665
5074,5.9646783,-5.323304,-9.80665
5075,5.910465,-5.4213705,-9.80665
5076,5.8552704,-5.519437,-9.80665
5077,5.799095,-5.617503,-9.80665
5078,5.7419395,-5.7155695,-9.80665
5079,5.683803,-5.813636,-9.80665
5080,5.6246862,-5.911702,-9.80665
5081,5.5645885,-6.0097685,-9.80665
5082,5.50351,-6.107835,-9.80665
5083,5.441451,-6.205901,-9.80665
5084,5.3784113,-6.3039675,-9.80665
5085,5.314391,-6.402034,-9.80665
5086,5.24939,-6.5001,-9.80665
5087,5.1834083,-6.5981665,-9.80665
5088,5.116446,-6.696233,-9.80665
5089,5.048503,-6.794299,-9.80665
5090,4.9795794,-6.8923655,-9.80665
5091,4.909675,-6.990432,-9.80665
5092,4.83879,-7.088498,-9.80665
5093,4.7669244,-7.1865644,-9.80665
5094,4.694078,-7.284631,-9.80665
5095,4.620251,-7.382697,-9.80665
5096,4.5454435,-7.4807634,-9.80665
5097,4.469655,-7.57883,-9.80665
5098,4.392886,-7.676896,-9.80665
5099,4.3151364,-7.7749624,-9.80665
5100,4.2364063,-7.8730288,-9.80665
5101,4.1566954,-7.971095,-9.80665
5102,4.0760036,-8.069161,-9.80665
5103,3.9943314,-8.167228,-9.80665
5104,3.9116783,-8.265294,-9.80665
5105,3.8280447,-8.36336,-9.80665
5106,3.7434304,-8.461427,-9.80665
5107,3.6578355,-8.559493,-9.80665
5108,3.57126,-8.657559,-9.80665
5109,3.4837036,-8.755626,-9.80665
5110,3.3951666,-8.853692,-9.80665
5111,3.305649,-8.951758,-9.80665
5112,3.2151508,-9.049825,-9.80665
5113,3.123672,-9.147891,-9.80665
5114,3.0312123,-9.245957,-9.80665
5115,2.937772,-9.344024,-9.80665
5116,2.8433511,-9.44209,-9.80665
5117,2.7479496,-9.540156,-9.80665
5118,2.6515675,-9.638223,-9.80665
5119,2.5542045,-9.736289,-9.80665
5120,2.4558609,-9.834355,-9.80665
5121,2.3565366,-9.932422,-9.80665
5122,2.2562318,-10.030488,-9.80665
5123,2.1549463,-10.128554,-9.80665
5124,2.05268,-10.226621,-9.80665
5125,1.9494331,-10.324687,-9.80665
5126,1.8452055,-10.422753,-9.80665
5127,1.7399974,-10.52082,-9.80665
5128,1.6338085,-10.618886,-9.80665
5129,1.526639,-10.716952,-9.80665
5130,1.4184887,-10.815019,-9.80665
5131,1.3093579,-10.913085,-9.80665
5132,1.1992464,-11.011151,-9.80665
5133,1.0881542,-11.109218,-9.80665
5134,0.9760814,-11.207284,-9.80665
5135,0.8630279,-11.30535,-9.80665
5136,0.7489937,-11.403417,-9.80665
5137,0.63397884,-11.501483,-9.80665
5138,0.5179833,-11.599549,-9.80665
5139,0.40100715,-11.697616,-9.80665
5140,0.2830503,-11.795682,-9.80665
5141,0.1641128,-11.893748,-9.80665
5142,0.044194654,-11.991815,-9.80665
5143,-0.07670416,-12.089881,-9.80665
5144,-0.19858363,-12.187947,-9.80665
5145,-0.32144377,-12.286014,-9.80665
5146,-0.44528458,-12.38408,-9.80665
5147,-0.570106,-12.482146,-9.80665
5148,-0.6959082,-12.580213,-9.80665
5149,-0.82269096,-12.678279,-9.80665
5150,-0.9504544,-12.776345,-9.80665
5151,-1.0791986,-12.874412,-9.80665
5152,-1.2089233,-12.972478,-9.80665
5153,-1.3396288,-13.070544,-9.80665
5154,-1.4713149,-13.168611,-9.80665
5155,-1.6039817,-13.266677,-9.80665
5156,-1.7376292,-13.364743,-9.80665
5157,-1.8722572,-13.46281,-9.80665
5158,-2.007866,-13.560876,-9.80665
5159,-2.1444554,-13.658942,-9.80665
5160,-2.2820256,-13.757009,-9.80665
5161,-2.4205763,-13.855075,-9.80665
5162,-2.5601077,-13.953141,-9.80665
5163,-2.7006197,-14.051208,-9.80665
5164,-2.8421125,-14.149274,-9.80665
5165,-2.984586,-14.24734,-9.80665
5166,-3.12804,-14.345407,-9.80665
5167,-3.2724748,-14.443473,-9.80665
5168,-3.41789,-14.541539,-9.80665
5169,-3.5642862,-14.6396055,-9.80665
5170,-3.711663,-14.737672,-9.80665
5171,-3.8600204,-14.835738,-9.80665
5172,-4.0093584,-14.9338045,-9.80665
5173,-4.159677,-15.031871,-9.80665
5174,-4.3109765,-15.129937,-9.80665
5175,-4.4632564,-15.2280035,-9.80665
5176,-4.616517,-15.32607,-9.80665
5177,-4.7707586,-15.424136,-9.80665
5178,-4.9259806,-15.5222025,-9.80665
5179,-5.0821834,-15.620269,-9.80665
5180,-5.2393665,-15.718335,-9.80665
5181,-5.3975306,-15.8164015,-9.80665
5182,-5.5566754,-15.914468,-9.80665
5183,-5.7168007,-16.012535,-9.80665
5184,-5.877907,-16.110601,-9.80665
5185,-6.0399933,-16.208668,-9.80665
5186,-6.2030606,-16.306734,-9.80665
5187,-6.367109,-16.4048,-9.80665
5188,-6.5321374,-16.502867,-9.80665
5189,-6.698147,-16.600933,-9.80665
5190,-6.8651366,-16.699,-9.80665
5191,-7.0331073,-16.797066,-9.80665
5192,-7.202059,-16.895132,-9.80665
5193,-7.3719907,-16.993198,-9.80665
5194,-7.5429034,-17.091265,-9.80665
5195,-7.7147965,-17.189331,-9.80665
5196,-7.8876705,-17.287397,-9.80665
5197,-8.061525,-17.385464,-9.80665
5198,-8.236361,-17.48353,-9.80665
5199,-8.412176,-17.581596,-9.80665
5200,-8.588973,-17.679663,-9.80665
5201,-8.76675,-17.777729,-9.80665
5202,-8.945508,-17.875795,-9.80665
5203,-9.125247,-17.973862,-9.80665
5204,-9.305966,-18.071928,-9.80665
5205,-9.487666,-18.169994,-9.80665
5206,-9.670347,-18.26806,-9.80665
5207,-9.854009,-18.366127,-9.80665
5208,-10.0386505,-18.464193,-9.80665
5209,-10.224273,-18.56226,-9.80665
5210,-10.410876,-18.660326,-9.80665
5211,-10.59846,-18.758392,-9.80665
5212,-10.7870245,-18.856459,-9.80665
5213,-10.97657,-18.954525,-9.80665
5214,-11.167096,-19.052591,-9.80665
5215,-11.358603,-19.150658,-9.80665
5216,-11.55109,-19.248724,-9.80665
5217,-11.744558,-19.34679,-9.80665
5218,-11.939007,-19.444857,-9.80665
5219,-12.134436,-19.542923,-9.80665
5220,-12.330846,-19.64099,-9.80665
5221,-12.528236,-19.739056,-9.80665
5222,-12.726607,-19.837122,-9.80665
5223,-12.92596,-19.935188,-9.80665
5224,-13.126292,-20.033255,-9.80665
5225,-13.327605,-20.13132,-9.80665
5226,-13.5299,-20.229387,-9.80665
5227,-13.733174,-20.327454,-9.80665
5228,-13.937429,-20.42552,-9.80665
5229,-14.142665,-20.523586,-9.80665
5230,-14.348882,-20.621653,-9.80665
5231,-14.556079,-20.719719,-9.80665
5232,-14.7642565,-20.817785,-9.80665
5233,-14.973415,-20.915852,-9.80665
5234,-15.183555,-21.013918,-9.80665
5235,-15.394674,-21.111984,-9.80665
5236,-15.606775,-21.21005,-9.80665
5237,-15.819857,-21.308117,-9.80665
5238,-16.033918,-21.406183,-9.80665
5239,-16.24896,-21.50425,-9.80665
5240,-16.464983,-21.602316,-9.80665
5241,-16.681988,-21.700382,-9.80665
5242,-16.899973,-21.798449,-9.80665
5243,-17.118938,-21.896515,-9.80665
5244,-17.338884,-21.994581,-9.80665
5245,-17.55981,-22.092648,-9.80665
5246,-17.781717,-22.190714,-9.80665
5247,-18.004604,-22.28878,-9.80665
5248,-18.228474,-22.386847,-9.80665
5249,-18.453323,-22.484913,-9.80665
5250,-18.679153,-22.58298,-9.80665
5251,-18.905964,-22.681046,-9.80665
5252,-19.133755,-22.779112,-9.80665
5253,-19.362526,-22.877178,-9.80665
5254,-19.592278,-22.975245,-9.80665
5255,-19.823011,-23.07331,-9.80665
5256,-20.054726,-23.171377,-9.80665
5257,-20.28742,-23.269444,-9.80665
5258,-20.521095,-23.36751,-9.80665
5259,-20.75575,-23.465576,-9.80665
5260,-20.991386,-23.563643,-9.80665
5261,-21.228004,-23.661709,-9.80665
5262,-21.465603,-23.759775,-9.80665
5263,-21.704182,-23.857841,-9.80665
5264,-21.94374,-23.955908,-9.80665
5265,-22.18428,-24.053974,-9.80665
5266,-22.4258,-24.15204,-9.80665
5267,-22.6683,-24.250107,-9.80665
5268,-22.911783,-24.348173,-9.80665
5269,-23.156246,-24.44624,-9.80665
5270,-23.40169,-24.544306,-9.80665
5271,-23.648113,-24.642372,-9.80665
5272,-23.895517,-24.740438,-9.80665
5273,-24.143902,-24.838505,-9.80665
5274,-24.393267,-24.936571,-9.80665
5275,-24.643614,-25.034637,-9.80665
5276,-24.894941,-25.132704,-9.80665
5277,-25.14725,-25.23077,-9.80665
5278,-25.400537,-25.328836,-9.80665
5279,-25.654806,-25.426903,-9.80665
5280,-25.910055,-25.52497,-9.80665
5281,-26.166286,-25.623035,-9.80665
5282,-26.423498,-25.721102,-9.80665
5283,-26.68169,-25.819168,-9.80665
5284,-26.940863,-25.917234,-9.80665
5285,-27.201015,-26.0153,-9.80665
5286,-27.462149,-26.113367,-9.80665
5287,-27.724262,-26.211433,-9.80665
5288,-27.987358,-26.3095,-9.80665
5289,-28.251434,-26.407566,-9.80665
5290,-28.51649,-26.505632,-9.80665
5291,-28.782528,-26.603699,-9.80665
5292,-29.049545,-26.701765,-9.80665
5293,-29.317543,-26.799831,-9.80665
5294,-29.586521,-26.897898,-9.80665
5295,-29.856482,-26.995964,-9.80665
5296,-30.127422,-27.09403,-9.80665
5297,-30.399343,-27.192097,-9.80665
5298,-30.672245,-27.290163,-9.80665
5299,-30.946127,-27.38823,-9.80665
5300,-31.22099,-27.486296,-9.80665
5301,-31.496834,-27.584362,-9.80665
5302,-31.773659,-27.682428,-9.80665
5303,-32.051464,-27.780495,-9.80665
5304,-32.33025,-27.878561,-9.80665
5305,-32.610016,-27.976627,-9.80665
